;lien;nom;naissance;mort;age;prefaces;id_wikidata;idref;memberof_af;reception;subject;ratio_prefaces;bnf;lien_bnf;nb_oeuvres;nb_oeuvres_1940;nb_ouvrages;nb_ouvrages_1940
712;http://www.wikidata.org/entity/Q3121643;Guy Chantepleure;1870;1951;81;NA;Q3121643;80664431;FALSE;NA;0;NA;12596051h;http://data.bnf.fr/ark:/12148/cb12596051h#about;23;23;58;47
713;http://www.wikidata.org/entity/Q3259683;Lortac;1884;1973;89;NA;Q3259683;30880688;FALSE;NA;0;NA;122207991;http://data.bnf.fr/ark:/12148/cb122207991#about;18;10;18;10
714;http://www.wikidata.org/entity/Q3302114;Max Fuchs;1876;1949;73;NA;Q3302114;34407634;FALSE;NA;0;NA;12516621k;http://data.bnf.fr/ark:/12148/cb12516621k#about;23;16;27;16
715;http://www.wikidata.org/entity/Q11926052;Horace Chauvet;1873;1962;89;NA;Q11926052;29870720;FALSE;NA;0;NA;12140590m;http://data.bnf.fr/ark:/12148/cb12140590m#about;17;7;24;9
716;http://www.wikidata.org/entity/Q3131466;Henri Leclerc;1870;1955;85;2;Q3131466;69831629;FALSE;NA;0;0.0285714285714286;12275115r;http://data.bnf.fr/ark:/12148/cb12275115r#about;103;78;113;85
717;http://www.wikidata.org/entity/Q18115342;René La Bruyère;1875;1951;76;NA;Q18115342;02970460X;FALSE;NA;0;NA;149803044;http://data.bnf.fr/ark:/12148/cb149803044#about;29;19;32;21
718;http://www.wikidata.org/entity/Q10320343;Lucien Farnoux-Reynaud;1894;1962;68;NA;Q10320343;57256381;FALSE;NA;0;NA;13022855z;http://data.bnf.fr/ark:/12148/cb13022855z#about;9;6;9;6
719;http://www.wikidata.org/entity/Q50323011;Louis Hennevé;1885;1972;87;NA;Q50323011;170105415;FALSE;NA;0;NA;14835660f;http://data.bnf.fr/ark:/12148/cb14835660f#about;61;55;123;115
720;http://www.wikidata.org/entity/Q3175461;Jean de Kerlecq;1882;1969;87;NA;Q3175461;100930913;FALSE;NA;0;NA;12112617p;http://data.bnf.fr/ark:/12148/cb12112617p#about;70;47;77;50
721;http://www.wikidata.org/entity/Q28495942;Comtesse de Baillehache;1878;1948;70;NA;Q28495942;144415674;FALSE;NA;0;NA;127315106;http://data.bnf.fr/ark:/12148/cb127315106#about;7;6;8;7
722;http://www.wikidata.org/entity/Q31072070;Pierre-Louis Duchartre;1894;1983;89;NA;Q31072070;80281583;FALSE;NA;0;NA;119008769;http://data.bnf.fr/ark:/12148/cb119008769#about;21;5;25;6
723;http://www.wikidata.org/entity/Q55771033;Y.-M. Goblet;1881;1955;74;NA;Q55771033;67051545;FALSE;NA;0;NA;12360567v;http://data.bnf.fr/ark:/12148/cb12360567v#about;17;12;17;12
724;http://www.wikidata.org/entity/Q2848208;André Mabille de Poncheville;1886;1969;83;3;Q2848208;26999161;FALSE;NA;0;0.0555555555555556;11913717f;http://data.bnf.fr/ark:/12148/cb11913717f#about;69;46;96;61
725;http://www.wikidata.org/entity/Q3293848;Marius Riollet;1880;1962;82;1;Q3293848;06725215X;FALSE;NA;0;0.0166666666666667;130048342;http://data.bnf.fr/ark:/12148/cb130048342#about;21;12;25;12
726;http://www.wikidata.org/entity/Q55231092;Armand Rébillon;1879;1974;95;1;Q55231092;59053771;FALSE;NA;0;0.0163934426229508;12939246n;http://data.bnf.fr/ark:/12148/cb12939246n#about;9;7;14;9
727;http://www.wikidata.org/entity/Q18578082;Xavier de Courville;1894;1984;90;NA;Q18578082;50788647;FALSE;NA;0;NA;135465739;http://data.bnf.fr/ark:/12148/cb135465739#about;32;17;39;22
728;http://www.wikidata.org/entity/Q18647935;François Moutier;1881;1961;80;NA;Q18647935;115561439;FALSE;NA;0;NA;171227573;http://data.bnf.fr/ark:/12148/cb171227573#about;14;10;14;10
729;http://www.wikidata.org/entity/Q3270799;Léon Cathlin;1882;1962;80;NA;Q3270799;67241476;FALSE;NA;0;NA;127357352;http://data.bnf.fr/ark:/12148/cb127357352#about;9;7;11;9
730;http://www.wikidata.org/entity/Q3295179;Marthe Bertheaume;1878;1963;85;NA;Q3295179;158098420;FALSE;NA;0;NA;12735919c;http://data.bnf.fr/ark:/12148/cb12735919c#about;9;6;10;6
731;http://www.wikidata.org/entity/Q3370378;Paul-Yves Sébillot;1885;1971;86;NA;Q3370378;29548578;FALSE;NA;0;NA;121151547;http://data.bnf.fr/ark:/12148/cb121151547#about;38;22;51;27
732;http://www.wikidata.org/entity/Q2958531;Charles Berlet;1878;1941;63;1;Q2958531;71415602;FALSE;NA;0;0.0161290322580645;13015045z;http://data.bnf.fr/ark:/12148/cb13015045z#about;7;5;8;6
733;http://www.wikidata.org/entity/Q21028951;Paul-Émile Cadilhac;1891;1968;77;NA;Q21028951;99763192;FALSE;NA;0;NA;111970241;http://data.bnf.fr/ark:/12148/cb111970241#about;9;7;9;7
734;http://www.wikidata.org/entity/Q3371340;Paul Gordeaux;1891;1974;83;NA;Q3371340;71600728;FALSE;NA;0;NA;12609737x;http://data.bnf.fr/ark:/12148/cb12609737x#about;25;5;28;7
735;http://www.wikidata.org/entity/Q30015819;Jacques Yvel;1862;1940;78;NA;Q30015819;17583489X;FALSE;NA;0;NA;121309550;http://data.bnf.fr/ark:/12148/cb121309550#about;25;16;30;21
736;http://www.wikidata.org/entity/Q2830973;Albert Bonneau;1898;1967;69;NA;Q2830973;30252008;FALSE;NA;0;NA;121708337;http://data.bnf.fr/ark:/12148/cb121708337#about;421;298;558;329
737;http://www.wikidata.org/entity/Q2831200;Albert Gervais;1892;1979;87;NA;Q2831200;97507512;FALSE;NA;0;NA;11177171d;http://data.bnf.fr/ark:/12148/cb11177171d#about;4;3;7;6
738;http://www.wikidata.org/entity/Q3157709;Jacqueline Duché;1892;1973;81;NA;Q3157709;67050980;FALSE;NA;0;NA;12147810n;http://data.bnf.fr/ark:/12148/cb12147810n#about;19;6;23;6
739;http://www.wikidata.org/entity/Q3172908;Jean Kéry;1893;1985;92;NA;Q3172908;26948478;FALSE;NA;0;NA;119096627;http://data.bnf.fr/ark:/12148/cb119096627#about;62;27;64;27
740;http://www.wikidata.org/entity/Q3189621;Julien Priollet;1877;1953;76;NA;Q3189621;86251791;FALSE;NA;0;NA;10359631t;http://data.bnf.fr/ark:/12148/cb10359631t#about;31;27;34;29
741;http://www.wikidata.org/entity/Q3588787;Émile Violet;1877;1965;88;NA;Q3588787;34089586;FALSE;NA;0;NA;12488114p;http://data.bnf.fr/ark:/12148/cb12488114p#about;14;9;15;10
742;http://www.wikidata.org/entity/Q5980155;Pierre Maudru;1892;1992;100;NA;Q5980155;67024130;FALSE;NA;0;NA;11915196d;http://data.bnf.fr/ark:/12148/cb11915196d#about;10;5;14;8
743;http://www.wikidata.org/entity/Q40025876;Louis Gautier-Vignal;1888;1982;94;NA;Q40025876;77321170;FALSE;NA;0;NA;12608208q;http://data.bnf.fr/ark:/12148/cb12608208q#about;14;8;16;9
744;http://www.wikidata.org/entity/Q63329901;Paul Garcin;1897;1954;57;NA;Q63329901;97418927;FALSE;NA;0;NA;10854873z;http://data.bnf.fr/ark:/12148/cb10854873z#about;11;5;18;7
745;http://www.wikidata.org/entity/Q3102810;Georges Gromort;1870;1961;91;2;Q3102810;32834918;FALSE;NA;0;0.0285714285714286;123787515;http://data.bnf.fr/ark:/12148/cb123787515#about;18;7;22;8
746;http://www.wikidata.org/entity/Q3300278;Maurice-Charles Renard;1888;1973;85;1;Q3300278;29778921;FALSE;NA;0;0.0192307692307692;12133050h;http://data.bnf.fr/ark:/12148/cb12133050h#about;18;9;23;11
747;http://www.wikidata.org/entity/Q28131328;Alice Pujo;1869;1953;84;NA;Q28131328;12942207X;FALSE;NA;0;NA;106075426;http://data.bnf.fr/ark:/12148/cb106075426#about;16;16;20;18
748;http://www.wikidata.org/entity/Q2401587;Paul Nourrisson;1858;1940;82;NA;Q2401587;03302975X;FALSE;NA;0;NA;123938195;http://data.bnf.fr/ark:/12148/cb123938195#about;44;44;53;53
749;http://www.wikidata.org/entity/Q3292631;Marie Lahy-Hollebecque;1881;1957;76;NA;Q3292631;29735823;FALSE;NA;0;NA;12129584f;http://data.bnf.fr/ark:/12148/cb12129584f#about;23;17;31;21
750;http://www.wikidata.org/entity/Q3093553;Gabriel-Joseph Gros;1890;1980;90;NA;Q3093553;186083866;FALSE;NA;0;NA;112027409;http://data.bnf.fr/ark:/12148/cb112027409#about;9;7;10;7
751;http://www.wikidata.org/entity/Q16334440;Angèle Maraval-Berthoin;1875;1965;90;NA;Q16334440;75549751;FALSE;NA;0;NA;124084276;http://data.bnf.fr/ark:/12148/cb124084276#about;19;14;20;14
752;http://www.wikidata.org/entity/Q18533822;Anne Osmont;1872;1953;81;NA;Q18533822;10159447X;FALSE;NA;0;NA;12814401f;http://data.bnf.fr/ark:/12148/cb12814401f#about;25;17;27;19
753;http://www.wikidata.org/entity/Q50384861;Éléonor Daubrée;1881;1961;80;NA;Q50384861;34001298;FALSE;NA;0;NA;13022361h;http://data.bnf.fr/ark:/12148/cb13022361h#about;6;5;9;8
754;http://www.wikidata.org/entity/Q827780;Berthe Bernage;1886;1972;86;NA;Q827780;60723130;FALSE;NA;0;NA;11891474f;http://data.bnf.fr/ark:/12148/cb11891474f#about;61;11;108;11
755;http://www.wikidata.org/entity/Q1812961;Max-André Dazergues;1903;1963;60;NA;Q1812961;07071505X;FALSE;NA;0;NA;15566586b;http://data.bnf.fr/ark:/12148/cb15566586b#about;236;128;254;138
756;http://www.wikidata.org/entity/Q3131383;Henri Kubnick;1912;1991;79;NA;Q3131383;26812223;FALSE;NA;0;NA;11910156z;http://data.bnf.fr/ark:/12148/cb11910156z#about;32;14;34;16
757;http://www.wikidata.org/entity/Q3289589;Marcelle Vérité;1904;1994;90;NA;Q3289589;27181243;FALSE;NA;0;NA;11927982m;http://data.bnf.fr/ark:/12148/cb11927982m#about;168;15;233;17
758;http://www.wikidata.org/entity/Q3290662;Marguerite Allotte de La Fuÿe;1874;1959;85;NA;Q3290662;67222056;FALSE;NA;0;NA;12747260k;http://data.bnf.fr/ark:/12148/cb12747260k#about;15;8;16;8
759;http://www.wikidata.org/entity/Q3291096;Maria de Crisenoy;1882;1965;83;NA;Q3291096;129430099;FALSE;NA;0;NA;12936225z;http://data.bnf.fr/ark:/12148/cb12936225z#about;55;27;61;31
760;http://www.wikidata.org/entity/Q3300488;Maurice Briault;1874;1953;79;NA;Q3300488;05737998X;FALSE;NA;0;NA;13078592t;http://data.bnf.fr/ark:/12148/cb13078592t#about;11;7;15;9
761;http://www.wikidata.org/entity/Q3300635;Maurice David;1891;1974;83;NA;Q3300635;122205464;FALSE;NA;0;NA;113485379;http://data.bnf.fr/ark:/12148/cb113485379#about;22;10;70;14
762;http://www.wikidata.org/entity/Q13080812;Armand Ziwès;1887;1962;75;NA;Q13080812;29987415;FALSE;NA;0;NA;12149637m;http://data.bnf.fr/ark:/12148/cb12149637m#about;11;3;17;6
763;http://www.wikidata.org/entity/Q16855623;Jacques du Tillet;1857;1942;85;NA;Q16855623;91640563;FALSE;NA;0;NA;129971820;http://data.bnf.fr/ark:/12148/cb129971820#about;5;5;6;6
764;http://www.wikidata.org/entity/Q16915516;Pierre Jay;1868;1947;79;NA;Q16915516;02826326X;FALSE;NA;0;NA;10357715c;http://data.bnf.fr/ark:/12148/cb10357715c#about;5;5;6;6
765;http://www.wikidata.org/entity/Q51170685;Antonin Lavergne;1863;1941;78;NA;Q51170685;85719927;FALSE;NA;0;NA;126189541;http://data.bnf.fr/ark:/12148/cb126189541#about;6;6;8;8
766;http://www.wikidata.org/entity/Q55418342;Maurice Caudel;1871;1950;79;NA;Q55418342;76569977;FALSE;NA;0;NA;109975777;http://data.bnf.fr/ark:/12148/cb109975777#about;10;10;12;12
767;http://www.wikidata.org/entity/Q55771708;Augustin-Fernand Leynaud;1865;1953;88;4;Q55771708;75151820;FALSE;NA;0;0.0533333333333333;123453731;http://data.bnf.fr/ark:/12148/cb123453731#about;11;10;13;12
768;http://www.wikidata.org/entity/Q3171927;Jean Ernest-Charles;1875;1953;78;2;Q3171927;88551466;FALSE;NA;0;0.0307692307692308;127755716;http://data.bnf.fr/ark:/12148/cb127755716#about;21;19;22;20
769;http://www.wikidata.org/entity/Q21157850;Christian Schefer;1866;1944;78;2;Q21157850;34555064;FALSE;NA;0;0.027027027027027;12529888b;http://data.bnf.fr/ark:/12148/cb12529888b#about;10;10;12;12
770;http://www.wikidata.org/entity/Q3426010;René Christian-Frogé;1880;1958;78;1;Q3426010;151535256;FALSE;NA;0;0.0166666666666667;12771737m;http://data.bnf.fr/ark:/12148/cb12771737m#about;9;9;11;10
771;http://www.wikidata.org/entity/Q18197809;Edmond Andre Rocher;1873;1948;75;1;Q18197809;33135118;FALSE;NA;0;0.0149253731343284;12403218g;http://data.bnf.fr/ark:/12148/cb12403218g#about;17;17;19;19
772;http://www.wikidata.org/entity/Q3166371;Jean-Jacques Olivier;1877;1954;77;1;Q3166371;14999513X;FALSE;NA;0;0.0158730158730159;12208637q;http://data.bnf.fr/ark:/12148/cb12208637q#about;8;8;8;8
773;http://www.wikidata.org/entity/Q3370262;Paul-Clément Jagot;1889;1962;73;1;Q3370262;26934132;FALSE;NA;0;0.0196078431372549;119085005;http://data.bnf.fr/ark:/12148/cb119085005#about;69;12;109;12
774;http://www.wikidata.org/entity/Q19631140;Pierre Ibos;1871;1949;78;1;Q19631140;09924392X;FALSE;NA;0;0.0144927536231884;130139407;http://data.bnf.fr/ark:/12148/cb130139407#about;10;8;11;8
775;http://www.wikidata.org/entity/Q30709765;Pierre Buffault;1866;1942;76;1;Q30709765;91240336;FALSE;NA;0;0.0135135135135135;145883318;http://data.bnf.fr/ark:/12148/cb145883318#about;11;9;13;10
776;http://www.wikidata.org/entity/Q61609772;Émile Pourésy;1864;1948;84;1;Q61609772;61644749;FALSE;NA;0;0.0131578947368421;10326749t;http://data.bnf.fr/ark:/12148/cb10326749t#about;15;10;17;10
777;http://www.wikidata.org/entity/Q64243287;Henriette de Vismes;1884;1958;74;NA;Q64243287;129730440;FALSE;NA;0;NA;12734104w;http://data.bnf.fr/ark:/12148/cb12734104w#about;8;8;9;9
778;http://www.wikidata.org/entity/Q3439277;Roger Mennevée;1885;1972;87;NA;Q3439277;103080589;FALSE;NA;0;NA;12289025z;http://data.bnf.fr/ark:/12148/cb12289025z#about;9;9;13;13
779;http://www.wikidata.org/entity/Q55712239;Bernard Latzarus;1885;1951;66;NA;Q55712239;34395962;FALSE;NA;0;NA;12515576b;http://data.bnf.fr/ark:/12148/cb12515576b#about;5;5;6;6
780;http://www.wikidata.org/entity/Q2848855;André de La Franquerie;1901;1992;91;NA;Q2848855;02695611X;FALSE;NA;0;NA;11910270s;http://data.bnf.fr/ark:/12148/cb11910270s#about;37;9;48;11
781;http://www.wikidata.org/entity/Q3189764;Juliette Heuzey;1865;1952;87;NA;Q3189764;29517109;FALSE;NA;0;NA;10569061n;http://data.bnf.fr/ark:/12148/cb10569061n#about;18;16;21;19
782;http://www.wikidata.org/entity/Q3525506;Roger Poidatz;1894;1976;82;NA;Q3525506;02828156X;FALSE;NA;0;NA;12659859j;http://data.bnf.fr/ark:/12148/cb12659859j#about;4;3;19;10
783;http://www.wikidata.org/entity/Q18002264;A. Verley;1862;1942;80;NA;Q18002264;137338821;FALSE;NA;0;NA;127283929;http://data.bnf.fr/ark:/12148/cb127283929#about;41;41;53;53
784;http://www.wikidata.org/entity/Q49140652;Mathieu Fournier;1868;1963;95;NA;Q49140652;137758758;FALSE;NA;0;NA;121601720;http://data.bnf.fr/ark:/12148/cb121601720#about;35;31;49;42
785;http://www.wikidata.org/entity/Q23765819;Gaston de Wailly;1857;1943;86;NA;Q23765819;142397881;FALSE;NA;0;NA;106120404;http://data.bnf.fr/ark:/12148/cb106120404#about;29;28;42;41
786;http://www.wikidata.org/entity/Q3436688;Robert de Machiels;1880;1965;85;NA;Q3436688;179981587;FALSE;NA;0;NA;127260653;http://data.bnf.fr/ark:/12148/cb127260653#about;29;26;35;32
787;http://www.wikidata.org/entity/Q3051725;Elsa Koeberlé;1881;1950;69;NA;Q3051725;149720122;FALSE;NA;0;NA;10315961s;http://data.bnf.fr/ark:/12148/cb10315961s#about;3;3;6;6
788;http://www.wikidata.org/entity/Q18011890;Martial Besson;1856;1945;89;NA;Q18011890;120855569;FALSE;NA;0;NA;12993132g;http://data.bnf.fr/ark:/12148/cb12993132g#about;8;8;8;8
789;http://www.wikidata.org/entity/Q547329;Charles Armand Picquenard;1872;1940;68;NA;Q547329;14753836X;FALSE;NA;0;NA;106701091;http://data.bnf.fr/ark:/12148/cb106701091#about;14;14;15;15
790;http://www.wikidata.org/entity/Q2898453;Bernhard Frank;1887;1967;80;NA;Q2898453;29715350;FALSE;NA;0;NA;12128014n;http://data.bnf.fr/ark:/12148/cb12128014n#about;11;5;15;7
791;http://www.wikidata.org/entity/Q3175471;Jean La Brète;1858;1945;87;NA;Q3175471;50132210;FALSE;NA;0;NA;12781788q;http://data.bnf.fr/ark:/12148/cb12781788q#about;34;32;64;56
792;http://www.wikidata.org/entity/Q3265303;Lucie Rauzier-Fontayne;1895;1986;91;NA;Q3265303;27090612;FALSE;NA;0;NA;119212242;http://data.bnf.fr/ark:/12148/cb119212242#about;47;14;66;17
793;http://www.wikidata.org/entity/Q3271138;Léon Le Berre;1874;1946;72;NA;Q3271138;06706664X;FALSE;NA;0;NA;127260146;http://data.bnf.fr/ark:/12148/cb127260146#about;12;11;16;15
794;http://www.wikidata.org/entity/Q3289591;Marcelle de Jouvenel;1896;1971;75;NA;Q3289591;26942038;FALSE;NA;0;NA;11909143k;http://data.bnf.fr/ark:/12148/cb11909143k#about;12;6;14;6
795;http://www.wikidata.org/entity/Q3292071;Marie-Louise Grobert;1896;1966;70;NA;Q3292071;129243671;FALSE;NA;0;NA;10745440r;http://data.bnf.fr/ark:/12148/cb10745440r#about;19;9;19;9
796;http://www.wikidata.org/entity/Q3553634;Valentine Benoît d'Entrevaux;1889;1956;67;NA;Q3553634;101341482;FALSE;NA;0;NA;12754639b;http://data.bnf.fr/ark:/12148/cb12754639b#about;18;13;22;16
797;http://www.wikidata.org/entity/Q15501620;Camille Bruno;1868;1943;75;NA;Q15501620;181157403;FALSE;NA;0;NA;107316404;http://data.bnf.fr/ark:/12148/cb107316404#about;17;17;19;19
798;http://www.wikidata.org/entity/Q18197711;Camille Pert;1870;1952;82;NA;Q18197711;180906321;FALSE;NA;0;NA;127337734;http://data.bnf.fr/ark:/12148/cb127337734#about;26;25;30;28
799;http://www.wikidata.org/entity/Q16662241;Joseph Castagné;1875;1958;83;NA;Q16662241;56983204;FALSE;NA;0;NA;15131739v;http://data.bnf.fr/ark:/12148/cb15131739v#about;10;10;11;11
800;http://www.wikidata.org/entity/Q18744745;Stanislas Gamber;1856;1941;85;NA;Q18744745;08160985X;FALSE;NA;0;NA;10585718w;http://data.bnf.fr/ark:/12148/cb10585718w#about;14;14;15;15
801;http://www.wikidata.org/entity/Q51457259;Félix Larrieu;1863;1941;78;NA;Q51457259;144906813;FALSE;NA;0;NA;10529010x;http://data.bnf.fr/ark:/12148/cb10529010x#about;8;7;11;10
802;http://www.wikidata.org/entity/Q59529063;Georges Lecarpentier;1850;1950;100;NA;Q59529063;32845022;FALSE;NA;0;NA;12379569x;http://data.bnf.fr/ark:/12148/cb12379569x#about;4;4;6;6
803;http://www.wikidata.org/entity/Q89265253;Pierre Noury (engraver);1894;1981;87;NA;Q89265253;74199390;FALSE;NA;0;NA;12143374j;http://data.bnf.fr/ark:/12148/cb12143374j#about;11;6;12;7
804;http://www.wikidata.org/entity/Q20203898;Fernand Aubier;1876;1961;85;NA;Q20203898;NA;FALSE;NA;NA;NA;12729587h;http://data.bnf.fr/ark:/12148/cb12729587h#about;9;9;10;10
805;http://www.wikidata.org/entity/Q3435133;Robert Francis;1909;1946;37;NA;Q3435133;NA;FALSE;NA;NA;NA;12921255g;http://data.bnf.fr/ark:/12148/cb12921255g#about;9;7;12;8
806;http://www.wikidata.org/entity/Q20961824;Charles Forot;1890;1973;83;NA;Q20961824;NA;FALSE;NA;NA;NA;119031465;http://data.bnf.fr/ark:/12148/cb119031465#about;23;8;28;10
807;http://www.wikidata.org/entity/Q3130923;Henri Deberly;1882;1947;65;NA;Q3130923;NA;FALSE;NA;NA;NA;10944902p;http://data.bnf.fr/ark:/12148/cb10944902p#about;20;20;31;30
808;http://www.wikidata.org/entity/Q3568203;Wilfrid Lucas;1882;1976;94;NA;Q3568203;NA;FALSE;NA;NA;NA;122153768;http://data.bnf.fr/ark:/12148/cb122153768#about;12;6;15;9
809;http://www.wikidata.org/entity/Q2856665;Antoine Rédier;1873;1954;81;NA;Q2856665;NA;FALSE;NA;NA;NA;10634069r;http://data.bnf.fr/ark:/12148/cb10634069r#about;39;31;52;38
810;http://www.wikidata.org/entity/Q3309213;Michel Carré;1865;1945;80;NA;Q3309213;NA;FALSE;NA;NA;NA;12463046d;http://data.bnf.fr/ark:/12148/cb12463046d#about;41;38;45;41
811;http://www.wikidata.org/entity/Q50385275;Raymond Genty;1881;1950;69;NA;Q50385275;NA;FALSE;NA;NA;NA;109527841;http://data.bnf.fr/ark:/12148/cb109527841#about;29;20;36;23
812;http://www.wikidata.org/entity/Q12258328;Gaëtan Bernoville;1889;1960;71;NA;Q12258328;NA;FALSE;NA;NA;NA;120357277;http://data.bnf.fr/ark:/12148/cb120357277#about;67;24;80;27
813;http://www.wikidata.org/entity/Q28933512;Victor Forbin;1864;1947;83;NA;Q28933512;NA;FALSE;NA;NA;NA;125079950;http://data.bnf.fr/ark:/12148/cb125079950#about;19;16;19;16
814;http://www.wikidata.org/entity/Q41432110;Maurice Hamel;1890;1967;77;NA;Q41432110;NA;FALSE;NA;NA;NA;121464856;http://data.bnf.fr/ark:/12148/cb121464856#about;16;14;19;17
815;http://www.wikidata.org/entity/Q19630176;Pierre Lyautey;1893;1976;83;NA;Q19630176;NA;FALSE;NA;NA;NA;126221506;http://data.bnf.fr/ark:/12148/cb126221506#about;44;14;52;16
816;http://www.wikidata.org/entity/Q28143975;Albert Crémieux;1899;1967;68;NA;Q28143975;NA;FALSE;NA;NA;NA;100788629;http://data.bnf.fr/ark:/12148/cb100788629#about;10;6;13;8
817;http://www.wikidata.org/entity/Q59588807;Maurice Wullens;1894;1945;51;NA;Q59588807;NA;FALSE;NA;NA;NA;13008145r;http://data.bnf.fr/ark:/12148/cb13008145r#about;7;6;7;6
818;http://www.wikidata.org/entity/Q50385638;Théo Martin;1895;1976;81;NA;Q50385638;NA;FALSE;NA;NA;NA;12779445b;http://data.bnf.fr/ark:/12148/cb12779445b#about;9;5;10;6
819;http://www.wikidata.org/entity/Q3573379;Yvan Noé;1895;1963;68;NA;Q3573379;NA;FALSE;NA;NA;NA;101924254;http://data.bnf.fr/ark:/12148/cb101924254#about;22;13;26;17
820;http://www.wikidata.org/entity/Q3170059;Jean-Toussaint Samat;1891;1944;53;NA;Q3170059;NA;FALSE;NA;NA;NA;121400442;http://data.bnf.fr/ark:/12148/cb121400442#about;35;26;43;32
821;http://www.wikidata.org/entity/Q3093981;Gabriel Timmory;1870;1965;95;NA;Q3093981;NA;FALSE;NA;NA;NA;127351164;http://data.bnf.fr/ark:/12148/cb127351164#about;55;42;64;50
822;http://www.wikidata.org/entity/Q27941568;Roland Charmy;1885;1959;74;NA;Q27941568;NA;FALSE;NA;NA;NA;12736355t;http://data.bnf.fr/ark:/12148/cb12736355t#about;21;18;26;22
823;http://www.wikidata.org/entity/Q55126614;René Druart;1888;1961;73;NA;Q55126614;NA;FALSE;NA;NA;NA;12132457s;http://data.bnf.fr/ark:/12148/cb12132457s#about;13;9;18;13
824;http://www.wikidata.org/entity/Q42664189;Loÿs Labèque;1869;1941;72;NA;Q42664189;NA;FALSE;NA;NA;NA;14815728t;http://data.bnf.fr/ark:/12148/cb14815728t#about;9;8;10;9
825;http://www.wikidata.org/entity/Q17425806;Lionel Nastorg;1881;1940;59;NA;Q17425806;NA;FALSE;NA;NA;NA;10366467r;http://data.bnf.fr/ark:/12148/cb10366467r#about;9;9;10;9
826;http://www.wikidata.org/entity/Q50386125;André Turquet;1868;1940;72;NA;Q50386125;NA;FALSE;NA;NA;NA;103362814;http://data.bnf.fr/ark:/12148/cb103362814#about;7;7;7;7
827;http://www.wikidata.org/entity/Q49689662;Claude Roland;1872;1946;74;NA;Q49689662;NA;FALSE;NA;NA;NA;103354118;http://data.bnf.fr/ark:/12148/cb103354118#about;51;47;67;58
828;http://www.wikidata.org/entity/Q3372381;Paul Vimereu;1881;1962;81;NA;Q3372381;NA;FALSE;NA;NA;NA;119284249;http://data.bnf.fr/ark:/12148/cb119284249#about;15;8;18;8
829;http://www.wikidata.org/entity/Q3574228;Yvonne Schultz;1889;1977;88;NA;Q3574228;NA;FALSE;NA;NA;NA;12137490t;http://data.bnf.fr/ark:/12148/cb12137490t#about;28;22;54;38
830;http://www.wikidata.org/entity/Q20723432;Édouard Letailleur;1897;1976;79;NA;Q20723432;NA;FALSE;NA;NA;NA;11183152c;http://data.bnf.fr/ark:/12148/cb11183152c#about;9;9;10;10
831;http://www.wikidata.org/entity/Q26997566;Alain Messiaen;1912;1990;78;NA;Q26997566;NA;FALSE;NA;NA;NA;12625311k;http://data.bnf.fr/ark:/12148/cb12625311k#about;27;5;31;6
832;http://www.wikidata.org/entity/Q27535561;Jean Thiry;1899;1979;80;NA;Q27535561;NA;FALSE;NA;NA;NA;12182565q;http://data.bnf.fr/ark:/12148/cb12182565q#about;45;10;72;15
833;http://www.wikidata.org/entity/Q83017051;Pierre de Lacretelle;1886;1969;83;NA;Q83017051;NA;FALSE;NA;NA;NA;12917282m;http://data.bnf.fr/ark:/12148/cb12917282m#about;13;12;15;14
834;http://www.wikidata.org/entity/Q2832983;Alex Madis;1886;1968;82;NA;Q2832983;NA;FALSE;NA;NA;NA;14689424p;http://data.bnf.fr/ark:/12148/cb14689424p#about;7;6;7;6
835;http://www.wikidata.org/entity/Q3371613;Paul Laffitte;1864;1949;85;NA;Q3371613;NA;FALSE;NA;NA;NA;145841385;http://data.bnf.fr/ark:/12148/cb145841385#about;7;7;9;9
836;http://www.wikidata.org/entity/Q16176000;Albert Bausil;1881;1943;62;NA;Q16176000;NA;FALSE;NA;NA;NA;125884945;http://data.bnf.fr/ark:/12148/cb125884945#about;13;8;14;8
837;http://www.wikidata.org/entity/Q50378704;Émile Vinchon;1880;1963;83;NA;Q50378704;NA;FALSE;NA;NA;NA;120254098;http://data.bnf.fr/ark:/12148/cb120254098#about;15;13;15;13
838;http://www.wikidata.org/entity/Q57982248;Jean Kolb;1880;1959;79;NA;Q57982248;NA;FALSE;NA;NA;NA;15060774k;http://data.bnf.fr/ark:/12148/cb15060774k#about;24;17;28;18
839;http://www.wikidata.org/entity/Q15970532;Émile Mazaud;1884;1970;86;NA;Q15970532;NA;FALSE;NA;NA;NA;14310698n;http://data.bnf.fr/ark:/12148/cb14310698n#about;15;15;22;22
840;http://www.wikidata.org/entity/Q62528305;Juliette Portron;1872;1961;89;NA;Q62528305;NA;FALSE;NA;NA;NA;10449167d;http://data.bnf.fr/ark:/12148/cb10449167d#about;8;7;8;7
841;http://www.wikidata.org/entity/Q44611032;Paul de Pitray;1862;1942;80;NA;Q44611032;NA;FALSE;NA;NA;NA;10621283x;http://data.bnf.fr/ark:/12148/cb10621283x#about;25;23;28;25
842;http://www.wikidata.org/entity/Q3103048;Georges Le Faure;1856;1953;97;NA;Q3103048;NA;FALSE;NA;NA;NA;127391748;http://data.bnf.fr/ark:/12148/cb127391748#about;103;81;117;85
